3.392874992,68.30947623,0
3.109963174,69.37756288,0
2.834692123,70.0970036,0
2.692249415,70.40412544,0
2.201460021,71.25727226,0
1.791073136,71.81069876,0
0.925054197,72.69441029,0
0.334424952,73.14927077,0
-0.181325113,73.47638454,0
-0.7218375,73.76286168,0
-1.129810761,73.94673117,0
-1.572230058,74.11869617,0
-1.865937424,74.2186085,0
-2.004631705,74.26210883,0
-2.163627492,74.30920029,0
-2.465290727,74.39074056,0
-2.755400151,74.45999744,0
-2.930184471,74.49759947,0
-3.078513163,74.52716874,0
-3.228035567,74.55486075,0
-3.540416482,74.60609566,0
-3.702076227,74.62921288,0
-4.011555658,74.66726351,0
-4.325176751,74.69782309,0
-4.64453884,74.72102253,0
-4.80473159,74.72975368,0
-4.965832781,74.73662872,0
-5.127815893,74.74165202,0
-5.454297753,74.74616276,0
-5.783968046,74.74333026,0
-6.116611714,74.73320503,0
-6.284019049,74.72542318,0
-6.620719037,74.70446652,0
-6.975808716,74.6748797,0
-7.508646469,74.61654534,0
-7.876088974,74.56688201,0
-8.24820707,74.50896943,0
-8.830823307,74.40333322,0
-9.00566892,74.36814812,0
-9.566968589,74.24458677,0
-9.780558792,74.19338664,0
-9.956456828,74.14951684,0
-10.17338048,74.0933135,0
-10.61383234,73.97213764,0
-11.0132526,73.85418485,0
-11.59220558,73.66982206,0
-12.23121565,73.44823905,0
-12.64091984,73.29632575,0
-13.11600295,73.11065192,0
-13.46364389,72.96836094,0
-13.94790127,72.76116902,0
-14.19136283,72.65307213,0
-14.68275954,72.42691904,0
-14.92961624,72.30929815,0
-15.0064043,72.27216478,0
-15.42445659,72.0654656,0
-15.59317476,71.97987708,0
-15.92695486,71.8068849,0
-16.09406739,71.71844285,0
-16.17879943,71.67313297,0
-16.59704439,71.44487938,0
-16.85060474,71.30277497,0
-17.10482251,71.15747628,0
-17.35964554,71.00898909,0
-17.52143153,70.91323652,0
-17.87291221,70.70124932,0
-18.03253244,70.60318241,0
-18.28910814,70.44319263,0
-18.54604258,70.28006224,0
-18.8032817,70.11380617,0
-18.95864857,70.01196618,0
-19.06118764,69.9441647,0
-19.31887358,69.77170355,0
-19.42345559,69.7008623,0
-19.68132496,69.52409014,0
-19.83230763,69.41920065,0
-19.93971889,69.34395433,0
-20.1976636,69.16111941,0
-20.45556424,68.97529294,0
-20.6023981,68.86813806,0
-20.82657576,68.70263453,0
-20.97133146,68.59453796,0
-21.0846579,68.50923651,0
-21.34199301,68.31333017,0
-21.4571326,68.22467896,0
-21.59822754,68.11519997,0
-21.85494315,67.91361541,0
-21.97249789,67.82027101,0
-22.22862768,67.61462707,0
-22.48429149,67.40624519,0
-22.60465622,67.30705785,0
-22.8595403,67.09471774,0
-23.11383134,66.87973758,0
-23.2368328,66.77462062,0
-23.61843759,66.4437751,0
-23.74342303,66.3338503,0
-23.86998318,66.22174863,0
-23.99591363,66.10941054,0
-24.24692939,65.88311155,0
-24.62522074,65.53603766,0
-24.74569445,65.42396979,0
-24.99398785,65.19063892,0
-25.37176902,64.82946571,0
-25.61744981,64.59055286,0
-25.73079035,64.47925287,0
-25.86276397,64.34878889,0
-26.34818436,63.8608199,0
-26.48177868,63.72426487,0
-26.72207378,63.47615913,0
-26.99195988,63.193655,0
-27.4652508,62.68826331,0
-27.60126439,62.54064218,0
-27.73752617,62.39167219,0
-28.33848709,61.72158345,0
-28.56764398,61.46035689,0
-28.8438343,61.1412427,0
-29.2074669,60.71386103,0
-29.92802639,59.84204599,0
-30.42322604,59.22306915,0
-31.05396379,58.41036287,0
-32.02128098,57.1084898,0
-33.10394259,55.56630577,0
-34.2898373,53.76447017,0
-35.52904771,51.74145303,0
-36.82171263,49.45677644,0
-38.29062563,46.6040525,0
-39.5396419,43.91373731,0
-40.38234137,41.92636835,0
-40.97579955,40.42443027,0
-41.53445451,38.91773709,0
-41.62432933,38.66579141,0
-41.71320421,38.41382132,0
-41.80107394,38.16184707,0
-41.88793354,37.90988883,0
-41.90371507,37.86379566,0
-42.32061917,36.60858019,0
-42.95244448,34.54484085,0
-43.23283228,33.55175668,0
-43.68128722,31.83528367,0
-44.07820239,30.1442163,0
-44.18887938,29.63537166,0
-44.24455886,29.37204491,0
-44.32032768,29.00510898,0
-44.48370755,28.17602495,0
-44.57147989,27.7061114,0
-44.655216,27.2392072,0
-44.77313894,26.54591467,0
-44.84696743,26.08696181,0
-44.88248385,25.85831707,0
-44.95048993,25.40442297,0
-45.01467709,24.95400785,0
-45.04541296,24.72969767,0
-45.07521036,24.50628681,0
-45.10407598,24.28378507,0
-45.1589329,23.84242918,0
-45.2101589,23.40482277,0
-45.23447786,23.18699712,0
-45.25790782,22.97013408,0
-45.30204109,22.54023576,0
-45.3228534,22.32630376,0
-45.36183009,21.90234527,0
-45.39324093,21.53393746,0
-45.4259732,21.1175771,0
-45.45251033,20.74864477,0
-45.46626599,20.54339215,0
-45.49136712,20.13697008,0
-45.51169512,19.76779232,0
-45.52172742,19.5676325,0
-45.54632415,19.00126465,0
-45.55998463,18.61126488,0
-45.56577407,18.4174115,0
-45.57493712,18.04892185,0
-45.58417323,17.49214945,0
-45.58720737,17.12462982,0
-45.58778501,16.75612208,0
-45.58589512,16.38967849,0
-45.58154014,16.02387212,0
-45.57493529,15.66871094,0
-45.57077935,15.49231484,0
-45.56567894,15.30333365,0
-45.55459022,14.95719477,0
-45.54749289,14.76603955,0
-45.52414608,14.23568317,0
-45.51566443,14.06848565,0
-45.50511269,13.87391298,0
-45.48568251,13.54631865,0
-45.46200723,13.18779039,0
-45.45060883,13.02759154,0
-45.41065354,12.51435981,0
-45.36591618,12.00659729,0
-45.33174365,11.65377167,0
-45.2951734,11.30243059,0
-45.27910759,11.15537069,0
-45.23915905,10.80624081,0
-45.22199854,10.66274986,0
-45.20453241,10.52029928,0
-45.13274678,9.968123547,0
-45.11387253,9.830760432,0
-45.04528175,9.35464806,0
-45.01371986,9.146397025,0
-44.93941123,8.679171162,0
-44.88292632,8.343035665,0
-44.80212752,7.886660872,0
-44.74047784,7.555401787,0
-44.69982761,7.344146298,0
-44.67677826,7.226714193,0
-44.63441203,7.015056793,0
-44.58756607,6.786976338,0
-44.54287886,6.574855136,0
-44.47287216,6.252447163,0
-44.40085421,5.932364875,0
-44.37637825,5.8260709,0
-44.3265237,5.613238905,0
-44.25057488,5.297944637,0
-44.17271685,4.98509929,0
-44.09298514,4.674741106,0
-43.95370501,4.154621573,0
-43.86910703,3.851144334,0
-43.65678232,3.126007809,0
-43.59180107,2.913558041,0
-43.43265846,2.410072131,0
-43.26795168,1.911983196,0
-43.02307552,1.20976559,0
-42.94694866,0.999931811,0
-42.79081415,0.581067851,0
-42.6297442,0.164097653,0
-42.44110534,-0.306261944,0
-42.16015494,-0.974142264,0
-41.86872526,-1.62986621,0
-41.68151528,-2.033081334,0
-41.37395906,-2.667694215,0
-41.05707623,-3.288529377,0
-40.73135417,-3.895032141,0
-40.40906448,-4.466346575,0
-40.07706515,-5.027401972,0
-39.72840066,-5.588963189,0
-39.49568953,-5.949060959,0
-39.25906096,-6.303831157,0
-39.13626697,-6.483584251,0
-38.8939339,-6.829940485,0
-38.6485234,-7.169770673,0
-38.27312311,-7.669380681,0
-38.14630745,-7.832855347,0
-37.76119935,-8.313625439,0
-37.50994045,-8.615064419,0
-37.37859912,-8.768928903,0
-37.11391826,-9.071485205,0
-36.84661062,-9.367133951,0
-36.57683377,-9.655738359,0
-36.44100756,-9.797421994,0
-36.16782823,-10.07521615,0
-35.89258592,-10.34565302,0
-35.61544717,-10.60861944,0
-35.47612919,-10.73735023,0
-35.33639607,-10.8641751,0
-35.05597006,-11.11188447,0
-34.77415695,-11.35182667,0
-34.63266985,-11.46895195,0
-34.49089627,-11.58410421,0
-34.20682413,-11.80825986,0
-33.88344417,-12.05291798,0
-33.74051838,-12.15753404,0
-33.59744137,-12.26012469,0
-33.45423462,-12.36068327,0
-33.26749039,-12.48864292,0
-32.93493516,-12.70771099,0
-32.79140639,-12.79880595,0
-32.45497211,-13.00424874,0
-32.11610863,-13.19980671,0
-31.77505938,-13.38519846,0
-31.43207472,-13.56014908,0
-31.08741132,-13.72439065,0
-30.74133164,-13.87766271,0
-30.53564496,-13.96322844,0
-30.18786387,-14.0985111,0
-29.6294843,-14.29090263,0
-29.28042676,-14.39551294,0
-28.93138358,-14.48793715,0
-28.50443745,-14.58420954,0
-28.15644237,-14.64880581,0
-27.72648309,-14.71106594,0
-27.38095824,-14.74673843,0
-27.03699084,-14.76923185,0
-26.90930841,-14.77421203,0
-26.60458467,-14.7785786,0
-26.05091486,-14.75863912,0
-25.62202008,-14.71749689,0
-25.40840471,-14.68830128,0
-24.98266587,-14.61217555,0
-24.77092971,-14.56512467,0
-24.44808252,-14.48116404,0
-23.92946843,-14.3139374,0
-23.51634286,-14.15046581,0
-23.20968262,-14.010667,0
-22.80125089,-13.79853653,0
-22.60133213,-13.68333223,0
-22.40293257,-13.56125688,0
-21.99860081,-13.287368,0
-21.80523909,-13.14386166,0
-21.42401987,-12.83559473,0
-21.02848157,-12.47770602,0
-20.76573887,-12.21687833,0
-20.58483408,-12.02587715,0
-20.20028134,-11.58685765,0
-20.0260387,-11.37225096,0
-19.85396343,-11.15012061,0
-19.58289542,-10.77855464,0
-19.3161229,-10.3853917,0
-19.15339133,-10.13133169,0
-18.99290703,-9.86965626,0
-18.67908891,-9.324175085,0
-18.58090638,-9.14384932,0
-18.48309931,-8.959421065,0
-18.23566052,-8.470624652,0
-18.13924386,-8.271195534,0
-17.85015277,-7.641392646,0
-17.61474655,-7.091360658,0
-17.47663499,-6.752265401,0
-17.29051585,-6.275281161,0
-17.06572999,-5.667337652,0
-16.93550676,-5.298623893,0
-16.84470675,-5.034173825,0
-16.75426987,-4.764674148,0
-16.53902957,-4.098320282,0
-16.32727876,-3.407899835,0
-16.15000201,-2.802977276,0
-15.94380844,-2.068535979,0
-15.7681713,-1.41708933,0
-15.56619909,-0.639372309,0
-15.39102523,0.058894833,0
-15.01614128,1.620977137,0
-14.8389981,2.387445957,0
-14.75000454,2.778419014,0
-14.57061135,3.577057042,0
-14.48025531,3.983991395,0
-14.29767049,4.814157062,0
-14.18814578,5.316249464,0
-14.00108453,6.17890636,0
-13.90636739,6.617395225,0
-13.7140415,7.509401963,0
-13.51763689,8.42016859,0
-13.41781262,8.882134788,0
-13.31679982,9.348512888,0
-13.00584419,10.774176,0
-12.89954548,11.25709867,0
-12.68249981,12.23459278,0
-12.5717257,12.72861035,0
-12.3453539,13.72698005,0
-12.11237421,14.73781344,0
-11.87252632,15.75987318,0
-11.74996542,16.27468427,0
-11.62560944,16.79182779,0
-11.37144945,17.83241425,0
-11.24161587,18.35553269,0
-10.97644158,19.40641298,0
-10.84107184,19.93392922,0
-10.56487429,20.99190716,0
-10.28143104,22.05281586,0
-10.1369976,22.58407024,0
-9.843002452,23.64666958,0
-9.542279322,24.70860691,0
-9.235145987,25.76847516,0
-8.921979786,26.82489782,0
-8.579906621,27.95253368,0
-8.418297649,28.47622953,0
-8.255478345,28.99823869,0
-7.926701919,30.03590973,0
-7.730211564,30.64607914,0
-7.563099595,31.15942198,0
-7.395156947,31.67032774,0
-7.226463211,32.17866446,0
-7.057099552,32.68430462,0
-6.716981214,33.68616884,0
-6.546108167,34.1830054,0
-6.374901464,34.67668182,0
-6.203447141,35.16709402,0
-5.860473558,36.13680179,0
-5.469211353,37.22598119,0
-5.127213939,38.16448311,0
-4.733297799,39.23140306,0
-4.563833611,39.6861796,0
-4.395020637,40.13688424,0
-4.060073238,41.02480897,0
-3.668799975,42.05258367,0
-3.504795398,42.48073292,0
-3.341920861,42.90456772,0
-3.18024485,43.32406455,0
-3.019833765,43.7392036,0
-2.860751861,44.14996859,0
-2.703061188,44.55634666,0
-2.481273462,45.12680908,0
-2.327196316,45.52252688,0
-2.17470551,45.91383803,0
-2.023852885,46.30074336,0
-1.874687906,46.68324644,0
-1.727257654,47.06135347,0
-1.513145249,47.61083305,0
-1.370194469,47.97810498,0
-1.229123453,48.34102114,0
-1.089968642,48.69959801,0
-0.883377922,49.23331573,0
-0.679685004,49.76156121,0
-0.548585154,50.10283474,0
-0.419549991,50.43987989,0
-0.292602275,50.77272345,0
-0.167762622,51.10139359,0
-0.098304279,51.28489581,0
0.023202257,51.60709858,0
0.142557342,51.92520561,0
0.328154386,52.42340972,0
0.441874428,52.73105092,0
0.620896222,53.21949094,0
0.728874651,53.51681035,0
0.834648644,53.81024748,0
0.901212198,53.99610017,0
1.003366189,54.28324944,0
1.168185393,54.75191224,0
1.264470827,55.02907619,0
1.358557216,55.30255828,0
1.450450075,55.5723974,0
1.688083513,56.28435723,0
1.771918293,56.5410412,0
1.853601938,56.79426731,0
1.991121623,57.22829266,0
2.066963202,57.47222602,0
2.140704171,57.71284956,0
2.26690507,58.13339759,0
2.33488818,58.36502213,0
2.400833833,58.59348501,0
2.51552232,59.000706,0
2.633900355,59.43619995,0
2.690309127,59.64998596,0
2.790346198,60.04068699,0
2.841307678,60.24615428,0
2.890409895,60.44878866,0
2.978774315,60.82660643,0
3.02260952,61.02122409,0
3.104797674,61.40147216,0
3.178590759,61.76346865,0
3.213907256,61.94510865,0
3.247573744,62.12422753,0
3.279614693,62.30085879,0
3.339025971,62.64744492,0
3.392738781,62.98796442,0
3.416978077,63.15258066,0
3.439740343,63.31490358,0
3.461050183,63.47496412,0
3.482354093,63.64443963,0
3.500729307,63.79990424,0
3.549074125,64.26846685,0
3.575048868,64.57959809,0
3.585226324,64.72199968,0
3.609498476,65.16065322,0
3.614708419,65.29492373,0
3.622267764,65.58650136,0
3.624487555,65.87237678,0
3.623785294,65.99667346,0
3.621410231,66.15350392,0
3.618434669,66.27385679,0
3.607894192,66.54600947,0
3.592238812,66.81261356,0
3.58409606,66.92371085,0
3.561288208,67.18249913,0
3.550359007,67.28839666,0
3.533438249,67.43674588,0
3.50082367,67.68468976,0
3.463435701,67.92729246,0
3.403545984,68.25647985,0
3.355078037,68.48649597,0
3.335134393,68.57402973,0
3.280476705,68.79688157,0
3.25860962,68.88003675,0
3.221219636,69.01548119,0
3.157924683,69.22814745,0
3.090458938,69.43580629,0
3.018916613,69.63850825,0
2.992371013,69.70977616,0
2.943066186,69.83712769,0
2.863640715,70.03004841,0
